frame,time_ns,rg_nm
506,20.240000000000002,1.8466238880827857
507,20.28,1.8511714931048184
508,20.32,1.8521098030878773
509,20.36,1.8578910641126627
510,20.400000000000002,1.858017887536437
511,20.44,1.8549776660854953
512,20.48,1.8539603431907554
513,20.52,1.8562011049532963
514,20.56,1.8477219071411295
515,20.6,1.8518677703336457
516,20.64,1.8519247096938523
517,20.68,1.8567222919736517
518,20.72,1.8610338648858542
519,20.76,1.858813714857222
520,20.8,1.8519949191119838
521,20.84,1.8662750941837338
522,20.88,1.860954041896342
523,20.92,1.859669477948746
524,20.96,1.8598287641593934
525,21.0,1.8564895494674203
526,21.04,1.8536514296001776
527,21.080000000000002,1.8481251307160993
528,21.12,1.8562116240489703
529,21.16,1.8505165915446502
530,21.2,1.8501347446094036
531,21.240000000000002,1.848850451205812
532,21.28,1.8487656971876552
533,21.32,1.8570326015276155
534,21.36,1.8581075529334328
535,21.400000000000002,1.8575934364274809
536,21.44,1.854120009580667
537,21.48,1.8536122318278478
538,21.52,1.8584656822959338
539,21.56,1.8476465901582726
540,21.6,1.8531165353922363
541,21.64,1.8553938544083206
542,21.68,1.8530331749363438
543,21.72,1.8519768736614326
544,21.76,1.8604277152277493
545,21.8,1.8547091323387204
546,21.84,1.8509851811766134
547,21.88,1.8594671096884912
548,21.92,1.8556219729578798
549,21.96,1.862851699191111
550,22.0,1.850906570722487
551,22.04,1.8522587932790475
552,22.080000000000002,1.856528159591121
553,22.12,1.8588757648007581
554,22.16,1.8477013842417855
555,22.2,1.8628665399515678
556,22.240000000000002,1.8571285495575094
557,22.28,1.857668260888736
558,22.32,1.8562835364204135
559,22.36,1.857998165016669
560,22.400000000000002,1.8570580186964214
561,22.44,1.8518484099825343
562,22.48,1.8622741351912733
563,22.52,1.8477414469030553
564,22.56,1.8585392541750458
565,22.6,1.850775807223579
566,22.64,1.8551618274030608
567,22.68,1.8594297591571871
568,22.72,1.859185938821349
569,22.76,1.8563492305934546
570,22.8,1.85239405090175
571,22.84,1.8561825985986813
572,22.88,1.8628080432790635
573,22.92,1.8631916637730448
574,22.96,1.858404892266305
575,23.0,1.8625735064341662
576,23.04,1.8541455353228666
577,23.080000000000002,1.85389150545655
578,23.12,1.8542200836403995
579,23.16,1.8488625814044826
580,23.2,1.8562328997096706
581,23.240000000000002,1.8571501876077279
582,23.28,1.85793726663511
583,23.32,1.8526693587439669
584,23.36,1.8621925608384806
585,23.400000000000002,1.859436002391928
586,23.44,1.8583141915415318
587,23.48,1.868587003393497
588,23.52,1.857217227010262
589,23.56,1.8560753482435641
590,23.6,1.8595355589043963
591,23.64,1.8605445827318503
592,23.68,1.8544582578626159
593,23.72,1.8627497466644745
594,23.76,1.8602760072249886
595,23.8,1.8578558366022706
596,23.84,1.8584046413527642
597,23.88,1.859092778176747
598,23.92,1.862691579726748
599,23.96,1.8517008875501277
600,24.0,1.8575657783466102
601,24.04,1.8561089008651614
602,24.080000000000002,1.860355570794233
603,24.12,1.8573760904281291
604,24.16,1.8632147084726007
605,24.2,1.8560695893847952
606,24.240000000000002,1.8595613299623097
607,24.28,1.8573274142191432
608,24.32,1.8553982682997014
609,24.36,1.8552742568509382
610,24.400000000000002,1.851856202321819
611,24.44,1.8488356390670517
612,24.48,1.8536095062262194
613,24.52,1.8555411995760072
614,24.560000000000002,1.853054988455362
615,24.6,1.8606116725182313
616,24.64,1.8571232449826862
617,24.68,1.858250449618963
618,24.72,1.8629342097638188
619,24.76,1.8457849836108338
620,24.8,1.8485997922859567
621,24.84,1.8482366710637415
622,24.88,1.8499032519594811
623,24.92,1.8620760703368011
624,24.96,1.851428411074254
625,25.0,1.8572503995417315
626,25.04,1.866617798893196
627,25.080000000000002,1.8619171735192441
628,25.12,1.8582906973931843
629,25.16,1.8573155809039321
630,25.2,1.866948635601082
631,25.240000000000002,1.86388146555738
632,25.28,1.8559594111945283
633,25.32,1.8646868332820075
634,25.36,1.861614121146197
635,25.400000000000002,1.8619812675959093
636,25.44,1.855044818091833
637,25.48,1.8577667056602112
638,25.52,1.858938390828406
639,25.560000000000002,1.8602377388965443
640,25.6,1.8470169210127425
641,25.64,1.8588998364153426
642,25.68,1.8653758734860608
643,25.72,1.8568446322337628
644,25.76,1.8544348970952869
645,25.8,1.8586091994688188
646,25.84,1.8639815149186034
647,25.88,1.8567056376508175
648,25.92,1.859604227004168
649,25.96,1.8642694321282551
650,26.0,1.8654102444842382
651,26.04,1.8547741573302106
652,26.080000000000002,1.8676253079268454
653,26.12,1.8571769747514943
654,26.16,1.8537875780363926
655,26.2,1.844670836065277
656,26.240000000000002,1.849773110557616
657,26.28,1.8479507400945532
658,26.32,1.8551288839780025
659,26.36,1.8522015161341991
660,26.400000000000002,1.85391020666685
661,26.44,1.8497084770465257
662,26.48,1.8542584538054891
663,26.52,1.8567177948359157
664,26.560000000000002,1.8614071663030503
665,26.6,1.8522471414440242
666,26.64,1.8517840108747372
667,26.68,1.8586821391506845
668,26.72,1.8572132267125014
669,26.76,1.8521206463466295
670,26.8,1.854452450531475
671,26.84,1.8579069407409896
672,26.88,1.8566907827840358
673,26.92,1.8560065044460596
674,26.96,1.8579299859560094
675,27.0,1.8570693702259997
676,27.04,1.8573218670275817
677,27.080000000000002,1.8526210858183
678,27.12,1.8451542225362652
679,27.16,1.845502987456957
680,27.2,1.8515384029494795
681,27.240000000000002,1.8538032525552746
682,27.28,1.8558270489281872
683,27.32,1.855381295987546
684,27.36,1.8604376965959668
685,27.400000000000002,1.861895409100762
686,27.44,1.8630875528411879
687,27.48,1.8627452044995845
688,27.52,1.8602462997432436
689,27.560000000000002,1.8552173861179657
690,27.6,1.8553821057189828
691,27.64,1.8562796476028893
692,27.68,1.853756396147592
693,27.72,1.8527097640247503
694,27.76,1.8556104003555343
695,27.8,1.8633994675500078
696,27.84,1.8599145616149464
697,27.88,1.8594957485641965
698,27.92,1.8590983857341372
699,27.96,1.8581327002358556
700,28.0,1.855693183698602
701,28.04,1.8592703381531583
702,28.080000000000002,1.8527711394383142
703,28.12,1.8461307460879186
704,28.16,1.8553705715122557
705,28.2,1.8591208467559523
706,28.240000000000002,1.8566080949379273
707,28.28,1.8513782325905235
708,28.32,1.8573755450442655
709,28.36,1.8535359503555198
710,28.400000000000002,1.8573059604324007
711,28.44,1.8524202002444285
712,28.48,1.861231361152374
713,28.52,1.8569308353291532
714,28.560000000000002,1.857772755385835
715,28.6,1.8505791662164466
716,28.64,1.8525640541671184
717,28.68,1.852993319610296
718,28.72,1.8601239623634978
719,28.76,1.8590230295145118
720,28.8,1.85688633407435
721,28.84,1.8560813430571161
722,28.88,1.8580617628071774
723,28.92,1.8563542375388746
724,28.96,1.8536208956045093
725,29.0,1.85808649228155
726,29.04,1.851592861617888
727,29.080000000000002,1.8550035968884184
728,29.12,1.854212710912028
729,29.16,1.8506785780907244
730,29.2,1.856558102415674
731,29.240000000000002,1.8569320134105036
732,29.28,1.8474012971606923
733,29.32,1.850549657723335
734,29.36,1.8533836746410493
735,29.400000000000002,1.854427238999315
736,29.44,1.8481061371546161
737,29.48,1.8501057404407806
738,29.52,1.8479663774112896
739,29.560000000000002,1.8507039140753265
740,29.6,1.846706143026371
741,29.64,1.8492304012556495
742,29.68,1.8557107073201458
743,29.72,1.8589077594329686
744,29.76,1.8567833891203303
745,29.8,1.8552782225238253
746,29.84,1.8534198530518609
747,29.88,1.8526092165888048
748,29.92,1.8486647204610152
749,29.96,1.8539061948726252
750,30.0,1.8531106127552675
751,30.04,1.85071303294229
752,30.080000000000002,1.8554689128734205
753,30.12,1.8538616392322238
754,30.16,1.8493882663273224
755,30.2,1.858478632077985
756,30.240000000000002,1.8465772403282925
757,30.28,1.8501986741352427
758,30.32,1.8537521206454102
759,30.36,1.8485103915227399
760,30.400000000000002,1.8511341511137422
761,30.44,1.8474887549331707
762,30.48,1.8437561520011407
763,30.52,1.8607551755268048
764,30.560000000000002,1.8587657374910884
765,30.6,1.8486621940263102
766,30.64,1.850076766988195
767,30.68,1.846526499536073
768,30.72,1.8465719204882678
769,30.76,1.8465172502070981
770,30.8,1.8536751092358974
771,30.84,1.847279932743949
772,30.88,1.8553529164286158
773,30.92,1.8520274106124386
774,30.96,1.8589292551238277
775,31.0,1.8593990729333358
776,31.04,1.8553455843503877
777,31.080000000000002,1.8522092494442959
778,31.12,1.853758023293495
779,31.16,1.852519146832613
780,31.2,1.8518477969681546
781,31.240000000000002,1.8539593879168828
782,31.28,1.8475590921154033
783,31.32,1.8502670703690747
784,31.36,1.855614513933284
785,31.400000000000002,1.8471259962128093
786,31.44,1.8509198323943128
787,31.48,1.845994781914397
788,31.52,1.8466099201393564
789,31.560000000000002,1.8491126776627953
790,31.6,1.8491781165510546
791,31.64,1.8554015627982625
792,31.68,1.8577761388774194
793,31.720000000000002,1.8513284677150157
794,31.76,1.8548788130394274
795,31.8,1.8536455824560047
796,31.84,1.8607023454505982
797,31.88,1.858302438835365
798,31.92,1.856798684141781
799,31.96,1.8543772410791726
800,32.0,1.8523376826997813
801,32.04,1.8582966438402326
802,32.08,1.8586574898354395
803,32.12,1.8624335782306087
804,32.160000000000004,1.859257314148453
805,32.2,1.8510773095770967
806,32.24,1.857997260400452
807,32.28,1.855379674637774
808,32.32,1.8499600297887469
809,32.36,1.8550372896050842
810,32.4,1.853838392823172
811,32.44,1.8549323280304222
812,32.480000000000004,1.853698954034245
813,32.52,1.8534460281358751
814,32.56,1.8577933564246663
815,32.6,1.8485919223944478
816,32.64,1.8511876944642414
817,32.68,1.8506804802484746
818,32.72,1.8527234148497491
819,32.76,1.8550137652067178
820,32.8,1.8497021336355857
821,32.84,1.8523141044287612
822,32.88,1.85525060317374
823,32.92,1.8549021184566774
824,32.96,1.8476088399324249
825,33.0,1.8517837569126567
826,33.04,1.8560756712058655
827,33.08,1.8623725907732076
828,33.12,1.8567524976468894
829,33.160000000000004,1.855776957742203
830,33.2,1.8555735752183797
831,33.24,1.856178159193947
832,33.28,1.8566526617878598
833,33.32,1.8599745071889233
834,33.36,1.8592511537021468
835,33.4,1.856890019125137
836,33.44,1.8484548676608221
837,33.480000000000004,1.8573500213431324
838,33.52,1.8561620444979765
839,33.56,1.855108171889582
840,33.6,1.8438166023047473
841,33.64,1.8530088091426014
842,33.68,1.8501765297837116
843,33.72,1.8621176998812463
844,33.76,1.8613535141935909
845,33.8,1.8535347779448268
846,33.84,1.8573138838346135
847,33.88,1.8557205110208728
848,33.92,1.8518658362729636
849,33.96,1.854095115499938
850,34.0,1.8554237995793574
851,34.04,1.8513607507113947
852,34.08,1.8472105257966358
853,34.12,1.8526701472160765
854,34.160000000000004,1.852756043483141
855,34.2,1.8513010271581225
856,34.24,1.8558269429945335
857,34.28,1.860138681124013
858,34.32,1.8546240366931226
859,34.36,1.8564865248413636
860,34.4,1.8471123163227066
861,34.44,1.852125215053643
862,34.480000000000004,1.8521175300458084
863,34.52,1.847339723708897
864,34.56,1.8464360358029672
865,34.6,1.848029580475016
866,34.64,1.8482835721649367
867,34.68,1.8456941339350714
868,34.72,1.8472829304272698
869,34.76,1.8504449232749771
870,34.800000000000004,1.85897425983444
871,34.84,1.85775559533137
872,34.88,1.8607637197734537
873,34.92,1.8576667642993234
874,34.96,1.8557494552934681
875,35.0,1.8500022343820746
876,35.04,1.8417867661076104
877,35.08,1.8526022871851113
878,35.12,1.8446004498624273
879,35.160000000000004,1.8483931230015733
880,35.2,1.8519907609593502
881,35.24,1.853641889366754
882,35.28,1.848381926074839
883,35.32,1.8560685846469478
884,35.36,1.8547638571472551
885,35.4,1.8518445151671556
886,35.44,1.8489923131294042
887,35.480000000000004,1.852880893613146
888,35.52,1.8600660784817966
889,35.56,1.848014270765438
890,35.6,1.849867785491727
891,35.64,1.845914757032394
892,35.68,1.8552335108483473
893,35.72,1.85499255325209
894,35.76,1.8498850036360976
895,35.800000000000004,1.848802826587302
896,35.84,1.8513754541410776
897,35.88,1.8517003831502894
898,35.92,1.8587034966068865
899,35.96,1.8516648262642745
900,36.0,1.8553965250794482
901,36.04,1.850704701652769
902,36.08,1.8420528432662937
903,36.12,1.8514782840371238
904,36.160000000000004,1.847104971663905
905,36.2,1.8452851857735517
906,36.24,1.8536673595085742
907,36.28,1.8493246411409967
908,36.32,1.8516213463451172
909,36.36,1.8494432941756382
910,36.4,1.8572371501083211
911,36.44,1.8516439299238783
